"행정구역","2025년_계_총인구수","2025년_계_연령구간인구수","2025년_계_8세","2025년_계_9세","2025년_계_10세","2025년_계_11세","2025년_계_12세","2025년_계_13세"
"충청남도 아산시 둔포면(4420036000)","23,622","1,507","262","274","247","216","248","260"
"충청남도 아산시 영인면(4420037000)","5,143","127","19","16","27","24","23","18"
"충청남도 아산시 인주면(4420038000)","5,410","122","9","20","25","25","18","25"
"충청남도 아산시 선장면(4420039000)","2,780","36","6","2","6","8","6","8"
"충청남도 아산시 도고면(4420040000)","4,145","66","10","6","11","15","11","13"
"충청남도 아산시 신창면(4420041000)","22,619","1,130","135","175","187","207","191","235"
"충청남도 아산시 온양1동(4420057000)","9,807","442","72","78","72","74","75","71"
"충청남도 아산시 온양2동(4420058000)","9,684","242","21","42","37","48","45","49"
"충청남도 아산시 온양3동(4420059000)","39,229","2,856","384","446","503","448","536","539"
"충청남도 아산시 온양4동(4420060000)","15,552","795","95","92","130","140","165","173"
"충청남도 아산시 온양5동(4420061000)","20,815","1,269","140","191","216","213","214","295"
"충청남도 아산시 온양6동(4420062000)","25,901","1,739","259","276","302","296","283","323"
"충청남도 서산시 (4421000000)","172,438","9,577","1,353","1,514","1,633","1,656","1,633","1,788"
"충청남도 서산시 대산읍(4421025000)","12,057","375","47","48","59","80","58","83"
"충청남도 서산시 인지면(4421031000)","6,928","335","42","52","68","49","65","59"
"충청남도 서산시 부석면(4421032000)","5,001","74","5","16","11","14","15","13"
"충청남도 서산시 팔봉면(4421033000)","3,223","37","4","3","5","3","12","10"
"충청남도 서산시 지곡면(4421034000)","7,586","376","45","42","67","78","69","75"
"충청남도 서산시 성연면(4421036000)","17,267","1,439","247","272","248","242","203","227"
"충청남도 서산시 음암면(4421037000)","8,858","285","33","35","60","56","47","54"
"충청남도 서산시 운산면(4421038000)","4,847","98","13","12","18","14","28","13"
"충청남도 서산시 해미면(4421039000)","6,991","174","22","15","29","25","36","47"
"충청남도 서산시 고북면(4421040000)","5,522","157","29","24","22","22","31","29"
"충청남도 서산시 부춘동(4421051000)","17,447","903","118","153","140","161","150","181"
"충청남도 서산시 동문1동(4421052500)","16,963","983","143","134","149","181","181","195"
"충청남도 서산시 동문2동(4421053500)","8,133","406","56","58","71","69","72","80"
"충청남도 서산시 수석동(4421054000)","17,352","1,189","147","195","190","195","216","246"
"충청남도 서산시 석남동(4421055000)","34,263","2,746","402","455","496","467","450","476"
"충청남도 논산시 (4423000000)","106,777","4,463","662","670","736","780","752","863"
"충청남도 논산시 강경읍(4423025000)","6,900","188","28","22","28","29","36","45"
"충청남도 논산시 연무읍(4423025300)","12,252","506","76","73","95","83","78","101"
"충청남도 논산시 성동면(4423031000)","3,632","90","22","13","17","15","14","9"
"충청남도 논산시 광석면(4423032000)","3,755","62","12","6","5","12","12","15"
"충청남도 논산시 노성면(4423033000)","2,643","45","6","7","4","9","11","8"
"충청남도 논산시 상월면(4423034000)","3,235","40","4","5","11","5","8","7"
"충청남도 논산시 부적면(4423035000)","3,228","64","5","12","9","16","9","13"
"충청남도 논산시 연산면(4423036000)","5,576","126","15","21","18","24","26","22"
"충청남도 논산시 벌곡면(4423038000)","2,243","28","9","3","6","2","4","4"
"충청남도 논산시 양촌면(4423039000)","5,715","203","39","29","30","34","30","41"
"충청남도 논산시 가야곡면(4423040000)","3,057","47","4","9","5","10","12","7"
"충청남도 논산시 은진면(4423041000)","3,656","67","9","10","9","15","13","11"
"충청남도 논산시 채운면(4423042000)","1,972","39","10","6","3","6","8","6"
"충청남도 논산시 취암동(4423051000)","33,284","2,083","301","327","362","374","328","391"
"충청남도 논산시 부창동(4423052000)","15,629","875","122","127","134","146","163","183"
"충청남도 계룡시 (4425000000)","45,846","3,217","458","479","544","548","574","614"
"충청남도 계룡시 두마면(4425031000)","14,023","917","134","162","150","155","144","172"
"충청남도 계룡시 엄사면(4425031500)","16,581","839","115","117","144","128","168","167"
"충청남도 계룡시 신도안면(4425033000)","7,345","989","143","139","180","175","177","175"
"충청남도 계룡시 금암동(4425051000)","7,897","472","66","61","70","90","85","100"
"충청남도 당진시 (4427000000)","172,564","10,138","1,503","1,572","1,794","1,694","1,728","1,847"
"충청남도 당진시 합덕읍(4427025000)","7,610","184","23","25","37","21","33","45"
"충청남도 당진시 송악읍(4427025300)","29,539","2,063","320","309","367","356","349","362"
"충청남도 당진시 고대면(4427031000)","5,986","94","7","16","19","15","16","21"
"충청남도 당진시 석문면(4427032000)","7,868","133","16","21","18","25","27","26"
"충청남도 당진시 대호지면(4427033000)","2,147","29","3","4","5","8","5","4"
"충청남도 당진시 정미면(4427034000)","3,377","50","12","7","3","7","10","11"
"충청남도 당진시 면천면(4427035000)","3,220","52","4","10","6","12","10","10"
"충청남도 당진시 순성면(4427036000)","4,519","87","15","13","13","12","18","16"
"충청남도 당진시 우강면(4427037000)","5,116","153","21","22","27","20","30","33"
"충청남도 당진시 신평면(4427038000)","14,051","924","103","132","155","160","182","192"
"충청남도 당진시 송산면(4427039000)","10,874","472","60","77","73","94","80","88"
"충청남도 당진시 당진1동(4427051000)","41,212","3,136","555","502","550","508","474","547"
"충청남도 당진시 당진2동(4427052000)","21,548","1,614","238","268","298","275","264","271"
"충청남도 당진시 당진3동(4427053000)","15,497","1,147","126","166","223","181","230","221"
"충청남도 금산군 (4471000000)","48,898","1,715","207","252","270","266","315","405"
"충청남도 금산군 금산읍(4471025000)","22,248","1,110","134","177","169","186","211","233"
"충청남도 금산군 금성면(4471031000)","3,013","43","6","5","9","10","5","8"
"충청남도 금산군 제원면(4471032000)","2,657","37","3","7","8","7","6","6"
"충청남도 금산군 부리면(4471033000)","2,316","39","5","4","9","9","5","7"
"충청남도 금산군 군북면(4471034000)","2,308","76","13","14","15","8","18","8"
"충청남도 금산군 남일면(4471035000)","2,721","113","14","8","12","5","15","59"
"충청남도 금산군 남이면(4471036000)","1,948","54","5","4","5","4","8","28"
"충청남도 금산군 진산면(4471037000)","3,060","41","3","4","9","8","8","9"
"충청남도 금산군 복수면(4471038000)","2,811","55","8","7","10","6","9","15"
"충청남도 금산군 추부면(4471039000)","5,816","147","16","22","24","23","30","32"
"충청남도 부여군 (4476000000)","58,377","1,924","226","278","350","354","327","389"
"충청남도 부여군 부여읍(4476025000)","17,569","706","83","106","117","121","128","151"
"충청남도 부여군 규암면(4476031000)","11,302","637","83","81","124","119","108","122"
"충청남도 부여군 은산면(4476032000)","3,501","70","6","11","13","14","12","14"
"충청남도 부여군 외산면(4476033000)","2,094","29","3","4","5","4","5","8"
"충청남도 부여군 내산면(4476034000)","1,422","29","3","5","4","7","4","6"
"충청남도 부여군 구룡면(4476035000)","2,142","34","5","8","11","5","3","2"
"충청남도 부여군 홍산면(4476036000)","2,518","61","7","9","9","12","11","13"
"충청남도 부여군 옥산면(4476037000)","1,321","18","1","3","5","3","2","4"
"충청남도 부여군 남면(4476038000)","1,690","31","3","5","5","4","5","9"
"충청남도 부여군 충화면(4476039000)","1,037","15","2","2","3","1","4","3"
"충청남도 부여군 양화면(4476040000)","1,523","22","1","6","3","5","3","4"
"충청남도 부여군 임천면(4476041000)","2,555","59","9","12","9","14","8","7"
"충청남도 부여군 장암면(4476042000)","2,436","53","3","11","9","11","8","11"
"충청남도 부여군 세도면(4476043000)","2,836","57","7","4","9","10","13","14"
"충청남도 부여군 석성면(4476044000)","2,558","68","5","7","16","17","10","13"
"충청남도 부여군 초촌면(4476045000)","1,873","35","5","4","8","7","3","8"
"충청남도 서천군 (4477000000)","47,225","1,419","170","221","236","255","268","269"
"충청남도 서천군 장항읍(4477025000)","10,467","337","40","60","54","58","63","62"
"충청남도 서천군 서천읍(4477025300)","12,478","679","85","98","108","121","135","132"
"충청남도 서천군 마서면(4477031000)","4,365","78","5","15","10","15","12","21"
"충청남도 서천군 화양면(4477032000)","2,045","19","3","2","5","4","3","2"
"충청남도 서천군 기산면(4477033000)","1,452","18","1","5","1","4","0","7"
"충청남도 서천군 한산면(4477034000)","2,228","32","2","5","4","8","7","6"
"충청남도 서천군 마산면(4477035000)","1,384","33","6","6","5","10","3","3"
"충청남도 서천군 시초면(4477036000)","1,132","10","1","2","2","0","3","2"
"충청남도 서천군 문산면(4477037000)","1,156","23","3","1","7","3","5","4"
"충청남도 서천군 판교면(4477038000)","1,881","21","3","4","5","2","4","3"
"충청남도 서천군 종천면(4477039000)","1,962","30","6","6","2","3","8","5"
"충청남도 서천군 비인면(4477040000)","2,764","45","7","6","10","5","9","8"
"충청남도 서천군 서면(4477041000)","3,911","94","8","11","23","22","16","14"
"충청남도 청양군 (4479000000)","29,986","808","101","116","128","129","160","174"
"충청남도 청양군 청양읍(4479025000)","10,184","434","50","60","76","67","81","100"
"충청남도 청양군 운곡면(4479031000)","2,028","36","4","2","5","5","10","10"
"충청남도 청양군 대치면(4479032000)","2,206","52","5","10","5","10","14","8"
"충청남도 청양군 정산면(4479033000)","3,454","97","10","12","20","18","24","13"
"충청남도 청양군 목면(4479034000)","1,431","27","2","7","5","6","2","5"
"충청남도 청양군 청남면(4479035000)","1,788","31","9","3","3","4","7","5"
"충청남도 청양군 장평면(4479036000)","2,230","45","7","6","6","10","5","11"
"충청남도 청양군 남양면(4479037000)","2,574","35","3","8","6","3","8","7"
"충청남도 청양군 화성면(4479038000)","2,031","23","6","2","0","2","6","7"
"충청남도 청양군 비봉면(4479039000)","2,060","28","5","6","2","4","3","8"
"충청남도 홍성군 (4480000000)","100,557","5,371","792","869","883","898","902","1,027"
"충청남도 홍성군 홍성읍(4480025000)","34,222","1,539","208","227","221","244","306","333"
"충청남도 홍성군 광천읍(4480025300)","7,195","188","23","34","28","27","30","46"
"충청남도 홍성군 홍북읍(4480025600)","36,917","3,259","519","562","556","565","501","556"
"충청남도 홍성군 금마면(4480032000)","3,177","54","8","8","5","13","8","12"
"충청남도 홍성군 홍동면(4480033000)","3,213","95","9","10","21","10","20","25"
"충청남도 홍성군 장곡면(4480034000)","2,664","45","4","5","7","13","7","9"
"충청남도 홍성군 은하면(4480035000)","1,968","19","2","0","8","1","4","4"
"충청남도 홍성군 결성면(4480036000)","1,897","24","3","2","4","6","1","8"
"충청남도 홍성군 서부면(4480037000)","2,930","52","6","8","10","9","10","9"
"충청남도 홍성군 갈산면(4480038000)","3,200","47","5","7","13","4","7","11"
"충청남도 홍성군 구항면(4480039000)","3,174","49","5","6","10","6","8","14"
"충청남도 예산군 (4481000000)","78,815","2,857","400","405","467","488","535","562"
"충청남도 예산군 예산읍(4481025000)","29,199","1,274","156","162","204","221","267","264"
"충청남도 예산군 삽교읍(4481025300)","18,901","1,070","190","170","180","171","176","183"
"충청남도 예산군 대술면(4481031000)","2,224","21","1","4","4","6","3","3"
"충청남도 예산군 신양면(4481032000)","2,798","37","6","5","4","8","6","8"
"충청남도 예산군 광시면(4481033000)","2,789","51","6","5","8","6","12","14"
"충청남도 예산군 대흥면(4481034000)","1,640","26","1","3","4","3","7","8"
"충청남도 예산군 응봉면(4481035000)","2,242","31","4","4","4","8","7","4"
"충청남도 예산군 덕산면(4481036000)","6,001","140","15","17","28","30","26","24"
"충청남도 예산군 봉산면(4481037000)","2,283","46","7","7","8","7","7","10"
"충청남도 예산군 고덕면(4481038000)","3,980","57","4","10","8","10","8","17"
"충청남도 예산군 신암면(4481039000)","3,068","51","5","9","6","9","8","14"
"충청남도 예산군 오가면(4481040000)","3,690","53","5","9","9","9","8","13"
"충청남도 태안군 (4482500000)","59,474","1,921","231","327","296","325","353","389"
"충청남도 태안군 태안읍(4482525000)","28,748","1,357","165","233","214","215","257","273"
"충청남도 태안군 안면읍(4482525300)","7,699","194","22","37","32","29","38","36"
"충청남도 태안군 고남면(4482531000)","2,186","46","6","9","6","11","6","8"
"충청남도 태안군 남면(4482532000)","4,117","67","5","12","9","12","12","17"
"충청남도 태안군 근흥면(4482533000)","5,281","74","10","7","8","18","14","17"
"충청남도 태안군 소원면(4482534000)","5,106","75","13","13","8","19","12","10"
